SMILES,Source,PBT_label
Cc1cc(C)c(Cl)c(O)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1nc(Cl)nc(OC)n1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=[N+]([O-])c1ccc(O)c(Cl)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1cc2nc(Cl)nc(N)c2cc1OC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Nc1ccc(N)c(Cl)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
NC(=O)CCl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=Cc1ccccc1Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=S(=O)([O-])[O-].[NH3+]c1ccc([NH3+])c(Cl)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=C)Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCN(CC)CCCl.Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Oc1ccccc1Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(Cl)C(=O)Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Clc1ccccn1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ccccc1Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CNC(=O)/C(C#N)=C1\N=C(c2c(O)[nH]c(=O)[nH]c2=O)c2ccccc21,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)OCCC1CCCCC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
N#CC(=C1CCCCC1)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Oc1ccccc1C1CCCCC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCC(CCCCCCCCCC)C(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCC(CO)CCCCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCN(CCO)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCN(CC)CCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)N(CCO)C(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CN(C)CCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCCN(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C(O)c1ccccc1P(c1ccccc1)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCC(CO)CCCCCCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCOCC(C)OC(C)=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCOC(C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCOCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCOCCOC(=O)/C(C#N)=C1\C=C(NCCCOC)CCC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCCOCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCOc1ccc2ccccc2c1C(=O)Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CC)(CO)COC(=O)CCCCCCC/C=C\CCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCC(=O)OCC(CC)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC(CO)(CO)CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC1=NCCO1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCc1occc(=O)c1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCc1ncc(C)[nH]1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCNCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)C(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)C(=O)O.NCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCC[C@@H](CC)C(=O)[O-].CCCC[C@H](CC)C(=O)[O-].[Zr+2],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)C(=O)Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)[C@@H](C)Oc1ccc(Cl)cc1C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC[Sn](CCCCCCCC)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)CS[Sn](C)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)CSP(=O)(SCC(=O)OCC(CC)CCCC)SCC(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC[Sn](CCCCCCCC)(SCCC(=O)OCC(CC)CCCC)SCCC(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC[Sn](CCCCCCCC)(OC(=O)/C=C/C(=O)OCC(CC)CCCC)OC(=O)/C=C/C(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)CC(C)CC(C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)CCS,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)C1CCC2OC2C1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(C)=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)CC#N,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COP(Oc1ccccc1)Oc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)C(C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)CS,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)CO[N+](=O)[O-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCC(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)c1ccccc1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccc(OC)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)CN,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Fc1cccc(C(F)(F)F)n1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=Cc1ccco1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC1CCCC1=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCC/C=C1\CCCC1=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCC/C=C1/CCCC1=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C/C(=C\CO)CCCC(C)CCCC(C)CCCC(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=CCO)CCCC(C)CCCC(C)CCCC(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCC(CO)CCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(O)C(=O)c1ccc(Cc2ccc(C(=O)C(C)(C)O)cc2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CCOC(=O)C(C)(C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC(C)(O)C#N,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(O)C(=O)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(O)COC(=O)[C@@H]1CCC(=O)N1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCC(O)COC(=O)C(C)(CCC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCC(O)COc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C(O)c1ccc(C(F)(F)F)cc1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC(=O)c1ccc(O)c(C(=O)O)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ccc(C(=O)O)c(O)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCC(CCCC)COC(=O)c1ccccc1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCC(=O)OCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Oc1ccc2ccccc2c1/C=N/N=C/c1c(O)ccc2ccccc12,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=c1ccccn1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1NCCN1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCCN=C=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)OCCOC(=O)c1ccccc1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCC(=O)OCC[N+](C)(C)C.[Cl-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCC(=O)OCC[N+](C)(C)C.O.[Cl-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
OCCS,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(S)C(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC(C)(C)OC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COC(=O)Oc1ccc(C)cc1OC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCc1ccc(O)c(OC)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1ccc([N+](=O)[O-])cc1N.Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1ccc([N+](=O)[O-])cc1[NH3+].[Cl-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1ccc([N+](=O)[O-])cc1OC(C)=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1cccc(C)c1C(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1ccccc1CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C#N)C(=O)OCCOC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCCOC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCCOC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(CO)CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CSc1ccc(C(=O)C(C)(C)N2CCOCC2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCC(C)CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cn1sccc1=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1=CCC(C/C=C(\C)CO)C1(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(O)CCc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1cc(N)ccc1N,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1cc(N)ccc1N.O=S(=O)(O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CNCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC=C(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C#CC(C)(C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC(C)(C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCC(C)CC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)OC1CCCCC1C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCC(C)C=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(CCC(=O)O)C(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1cc(O)ccc1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ncc[nH]1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC=C(C)C=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(O)CC(C)(C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)CO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(C)S,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)COC(=O)[C@@H](C)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ccccn1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1c(O)cccc1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCC(C)C=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
OCCN1CCOCC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Nc1ccc(N)c([N+](=O)[O-])c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Nc1ccccc1[N+](=O)[O-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)Oc1ccccc1[N+](=O)[O-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCCCCn1c(=O)c2ccc3sc4ccccc4c4ccc(c1=O)c2c34,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCC)CCCCCCCCCCC(=O)OCC(CCCCCCCC)CCCCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCC(CCCCCCCC)COC(=O)CCCCCCCCCCCCCCC(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCC(=O)OCC(CCCCCCCC)CCCCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CN1CC(C)OC1=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)O)C(=O)C2,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC/C(C)=N\O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)CC(C)C.NCCOCCO,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C[Si](O/N=C(\C)CCC)(O/N=C(\C)CCC)O/N=C(\C)CCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCC1CCCC1=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
OCCOc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCCOc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)C(=O)OCCOc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCCOc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=S(=O)(O)c1ccc2nc(-c3ccccc3)[nH]c2c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
c1ccc(C2=NCCN2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
OCCc1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(C#N)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
OCCN1CCNCC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
NCCN1CCNCC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
OCCN1CCCCC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C1CCC(NC2CCCCC2)CC1.CC(C)=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC[N+](CC=C)(CC=C)CC=C.[Cl-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC#N.NCCN,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C#N)C(=O)OC(C)CCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(F)C(=O)OC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCCO.O=P(O)(O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)Oc1ccc(C(=O)c2ccccc2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCC1CCC2OC2C1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)O[Si](C(C)C)(C(C)C)C(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCC(CCC)CCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCCCCOC(=O)Oc1ccc(C(=O)c2ccccc2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OC.CCCCC(CC)CN.[Na+].[OH-],https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)O[Si](C(C)C)(C(C)C)C(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCC(CO)CCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCC(CCC)CCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC(=O)OCC(CCC)CCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Nc1cc(Cl)nc(C(=O)O)c1Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1CCCN1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCOc1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1C(C)CC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC(C)c1ccccc1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1ccc(OC)c(C(C)(C)C)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCCNC(C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCOC(=O)OC1CCCCC1C(C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(C)c1cc(O)ccc1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)(C)c1ccccc1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCC(C)(C)C1CCCCC1OC(C)=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCCC(CO)CCCCCCCCCCCCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1ncc(C[n+]2csc(CCOP(=O)([O-])O)c2C)c(N)n1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
[Cu].c1ccc2c(c1)C1=NC2=NC2=NC(=NC3=NC(=NC4=NC(=N1)c1ccccc14)c1ccccc13)c1ccccc12,https://echa.europa.eu/information-on-chemicals/registered-substances,0
c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Nc1cc(S(=O)(=O)O)c(Nc2ccc3c(c2S(=O)(=O)O)Oc2c(Cl)c4c(c(Cl)c2=N3)Oc2c(ccc(Nc3cc(S(=O)(=O)O)c(N)cc3S(=O)(=O)O)c2S(=O)(=O)O)N=4)cc1S(=O)(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C1NC(=Nc2ccc(N=C3NC(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c43)cc2)c2c(Cl)c(Cl)c(Cl)c(Cl)c21,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCN(CCC#N)CCC#N,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CN(CCC#N)CCC#N,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)C(N=Nc1cc(C(=O)Nc2cc(Cl)ccc2C)ccc1Cl)C(=O)Nc1cc(Cl)c(NC(=O)C(N=Nc2cc(C(=O)Nc3cc(Cl)ccc3C)ccc2Cl)C(C)=O)cc1Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)C(N=Nc1cc(C(=O)Nc2cc(Cl)ccc2C)ccc1Cl)C(=O)Nc1cc(C)c(NC(=O)C(N=Nc2cc(C(=O)Nc3cc(Cl)ccc3C)ccc2Cl)C(C)=O)cc1C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)C(N=Nc1cc(C(=O)Nc2cccc(Cl)c2C)ccc1Cl)C(=O)Nc1cc(Cl)c(NC(=O)C(N=Nc2cc(C(=O)Nc3cccc(Cl)c3C)ccc2Cl)C(C)=O)cc1C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)C(N=Nc1cc(C(=O)Nc2cc(C(F)(F)F)ccc2Oc2ccc(Cl)cc2)ccc1Cl)C(=O)Nc1cc(Cl)c(NC(=O)C(N=Nc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3Oc3ccc(Cl)cc3)ccc2Cl)C(C)=O)cc1C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCC(CC)COCOCC(CC)CCCC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cl.Cl.Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C(Nc1ccc(Cc2ccc(NC(=O)NC3CCCCC3)cc2)cc1)NC1CCCCC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCCCCCCCCCCCCNC(=O)Nc1ccc(Cc2ccc(NC(=O)NCCCCCCCCCCCCCCCCCC)cc2)cc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1CN(CN2COC(C)C2)CO1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
NCCCOCCOCCOCCCN,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Nc1cccc(S(=O)(=O)c2cccc(N)c2)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C(O)CCSCCC(=O)O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(F)(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1CC(C)(C)OOC(C)(C)O1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1CC(=O)CC(C)(C)C1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C=C(C)C(=O)OC1CC(C)CC(C)(C)C1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
N#CCC(c1ccccc1)c1ccccc1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1C1c2cc(Br)c(O)c(Br)c2Oc2c1cc(Br)c(O)c2Br.O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1C1c2cc(Br)c(O)c(Br)c2Oc2c1cc(Br)c(O)c2Br.O=C([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1C1c2cc(Br)c(O)c(Br)c2Oc2c1cc(Br)c(O)c2Br.[Al+3],https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1cc(/C=C/C(=O)O)cc(OC)c1OC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
O=C=Nc1ccc(Cl)c(Cl)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
N#Cc1ccc(N)cc1C#N,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,https://echa.europa.eu/information-on-chemicals/registered-substances,0
C1=COCCC1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CCCCCCCC/C=C\CCCCCCCCN1C(=O)C(O)C(O)C1=O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
N#Cc1ccc(O)c(O)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
COc1ccc(CCN)cc1OC,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC1=CC(=O)CC(C)(C)C1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(CC=O)CC(C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(CC(=O)O)CC(C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(CCOC(=O)CC(C)CC(C)(C)C)CC(C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(=O)OCCC(C)CC(C)(C)C,https://echa.europa.eu/information-on-chemicals/registered-substances,0
Nc1cc(N)cc(C(=O)O)c1,https://echa.europa.eu/information-on-chemicals/registered-substances,0
CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)CC(C)C)=C1O,https://echa.europa.eu/information-on-chemicals/registered-substances,0
